ticker,name,price,close_raw,change_pct,rec_score,mfc_score,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,ai_prediction,ai_confidence,gap_pct,volume_surge,near_52w_high,premarket_active
005930.KS,삼성전자,"270,500원",270500.0,-8.61,67.2,78.0,False,False,False,62.4,Markup,"{'trend': 100, 'momentum': 82.9, 'flow': 93.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,11.0,5.0,4.888,0.693,0.47674,0.42718,16767439077376.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -8.6% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 78, 'wyckoff': 80, 'stochastic': 39.665864426978814, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 83.4, 'base_tech': np.float64(70.5)}",+0.00%,0.5,0,0,False,False
032830.KS,삼성생명,"310,000원",310000.0,-6.06,66.6,74.6,False,False,False,67.0,Markup,"{'trend': 100, 'momentum': 90.7, 'flow': 73.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,13.2,5.0,1.87,,0.58278,-0.83023,-1122392997888.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -6.1% (반등?)', 'cls': 'neutral'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '🔴 영업손실(-83%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 75, 'wyckoff': 80, 'stochastic': 50.23291311909453, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 80.8, 'base_tech': np.float64(70.5)}",+0.00%,0.5,0,0,False,False
000270.KS,기아,"168,000원",168000.0,-5.67,66.5,70.0,False,False,False,55.4,Markup,"{'trend': 100, 'momentum': 77.3, 'flow': 26.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),False,하락,상단,정배열,4.3,5.0,-0.154,0.035,0.19638,0.065560006,1879376658432.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -5.7% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 70, 'wyckoff': 80, 'stochastic': 45.58401361494916, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(62.4)}",+0.00%,0.5,0,0,False,False
005935.KS,삼성전자우,"179,400원",179400.0,-7.38,66.2,78.1,False,False,False,58.9,Markup,"{'trend': 100, 'momentum': 78.6, 'flow': 87.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,6.6,5.0,4.888,0.693,0.47674,0.42718,16767439077376.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -7.4% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 78, 'wyckoff': 80, 'stochastic': 37.370970422680365, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 74.0, 'base_tech': np.float64(70.2)}",+0.00%,0.5,0,0,False,False
000660.KS,SK하이닉스,"1,819,000원",1819000.0,-7.66,65.8,67.3,False,False,False,71.8,Accumulation,"{'trend': 100, 'momentum': 77.1, 'flow': 50.0, 'volatility': 23, 'structure': 60.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,23.8,5.0,3.976,1.981,0.59647,0.71535003,,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -7.7% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 67, 'wyckoff': 100, 'stochastic': 48.712080427634845, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 90.0, 'base_tech': np.float64(65.4)}",+0.00%,0.5,0,0,False,False
028260.KS,삼성물산,"396,500원",396500.0,-10.29,65.8,71.2,False,False,False,60.0,Markup,"{'trend': 100, 'momentum': 81.4, 'flow': 53.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,하락,상단,정배열,12.5,5.0,0.649,0.084,0.18868999,0.074939996,-47558209536.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -10.3% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 71, 'wyckoff': 80, 'stochastic': 36.86594202898551, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 93.4, 'base_tech': np.float64(61.7)}",+0.00%,0.5,0,0,False,False
402340.KS,SK스퀘어,"1,098,000원",1098000.0,-6.23,64.7,69.5,False,False,False,69.5,Markup,"{'trend': 100, 'momentum': 86.9, 'flow': 45.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,하락,상단,정배열,20.2,5.0,3.342,1.081,0.97103995,-0.11807,5771118510080.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -6.2% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 70, 'wyckoff': 80, 'stochastic': 44.45591688431023, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 83.5, 'base_tech': np.float64(62.1)}",+0.00%,0.5,0,0,False,False
000810.KS,삼성화재,"554,000원",554000.0,2.97,64.5,74.9,False,False,False,73.4,Markup,"{'trend': 100, 'momentum': 69.4, 'flow': 73.0, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,정배열,14.2,10.0,0.133,0.049,0.20955,0.072270006,-4880330653696.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.0%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 75, 'wyckoff': 80, 'stochastic': 60.17265767809473, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(71.8)}",N/A,,0,0,False,False
329180.KS,HD현대중공업,"640,000원",640000.0,-4.62,63.5,65.6,False,False,False,52.3,Markup,"{'trend': 100, 'momentum': 43.3, 'flow': 87.0, 'volatility': 18, 'structure': 80.0, 'momentum_quality': 17.5, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,하단,정배열,-0.7,5.0,0.335,0.296,0.16833,0.1106,2392049057792.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -4.6% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 66, 'wyckoff': 80, 'stochastic': 0.5349669668756007, 'obv': 75, 'bollinger': 100, 'momentum_quality': 17.5, 'regime_score': 50, 'rr_score': 85.4, 'base_tech': np.float64(57.0)}",+0.00%,0.5,0,0,False,False
009150.KS,삼성전기,"1,010,000원",1010000.0,-1.37,61.2,70.7,False,False,False,81.0,Markup,"{'trend': 100, 'momentum': 57.2, 'flow': 93.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,18.7,0.0,0.069,0.164,0.20128,0.08253,-1814668544.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 71, 'wyckoff': 80, 'stochastic': 41.255181866844524, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 40, 'rr_score': 100, 'base_tech': np.float64(68.1)}",+0.00%,0.5,0,0,False,False
005380.KS,현대차,"700,000원",700000.0,-1.69,60.5,69.6,False,False,False,75.0,Markup,"{'trend': 100, 'momentum': 63.3, 'flow': 78.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,20.8,0.0,-0.261,0.034,0.17708,0.05475,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ EPS 감소(-26%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 70, 'wyckoff': 80, 'stochastic': 49.92842579484041, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 78.0, 'base_tech': np.float64(68.8)}",+0.00%,0.5,0,0,False,False
034730.KS,SK,"503,000원",503000.0,-7.02,58.1,68.2,False,False,False,62.3,Accumulation,"{'trend': 100, 'momentum': 81.9, 'flow': 45.0, 'volatility': 23, 'structure': 60.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,9.9,5.0,,0.012,0.07779,0.00959,2687812239360.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -7.0% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}]","{'mfc': 68, 'wyckoff': 100, 'stochastic': 33.838179978530896, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 90.5, 'base_tech': np.float64(63.9)}",N/A,,0,0,False,False
207940.KS,삼성바이오로직스,"1,419,000원",1419000.0,-2.07,57.8,32.1,False,False,False,34.9,Markdown,"{'trend': 5, 'momentum': 45.1, 'flow': 13.0, 'volatility': 63, 'structure': 30.0, 'momentum_quality': 43.2, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,역배열,-5.6,5.0,,,0.55152,0.46221,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.1% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'RSI 상승 다이버전스', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 32, 'wyckoff': 10, 'stochastic': 62.77097570906401, 'obv': 25, 'bollinger': 100, 'momentum_quality': 43.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(38.0)}",+0.00%,0.5,0,0,False,False
012450.KS,한화에어로스페이스,"1,216,000원",1216000.0,-6.89,57.5,32.9,False,False,False,33.7,Markdown,"{'trend': 15.0, 'momentum': 28.9, 'flow': 47.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,상승,하단 이탈,데드크로스 진행,-12.1,5.0,-0.657,0.745,0.20352,0.095249996,1041567449088.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -6.9% (반등?)', 'cls': 'neutral'}, {'text': '🚨 EPS 급락(-66%)', 'cls': 'negative'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 33, 'wyckoff': 10, 'stochastic': 46.72242311395546, 'obv': 75, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(35.9)}",+0.00%,0.5,0,0,False,False
006800.KS,미래에셋증권,"69,900원",69900.0,-3.32,57.4,58.4,False,False,False,48.6,Accumulation,"{'trend': 100, 'momentum': 51.9, 'flow': 21.0, 'volatility': 43, 'structure': 75.0, 'momentum_quality': 65.7, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,하단,정배열,-2.5,5.0,1.092,0.793,0.95739,0.33001,,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -3.3% (반등?)', 'cls': 'neutral'}]","{'mfc': 58, 'wyckoff': 100, 'stochastic': 30.88023088023086, 'obv': 25, 'bollinger': 100, 'momentum_quality': 65.7, 'regime_score': 50, 'rr_score': 84.6, 'base_tech': np.float64(63.0)}",N/A,,0,0,False,False
373220.KS,LG에너지솔루션,"417,000원",417000.0,-5.66,56.5,38.0,False,False,False,42.0,Markdown,"{'trend': 40.0, 'momentum': 37.3, 'flow': 50.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-8.9,5.0,,,0.17883,0.19408001,-9645719552000.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -5.7% (반등?)', 'cls': 'neutral'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 38, 'wyckoff': 10, 'stochastic': 32.0811177533083, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 97.0, 'base_tech': np.float64(29.9)}",+0.00%,0.5,0,0,False,False
034020.KS,두산에너빌리티,"110,800원",110800.0,-5.38,55.6,33.9,False,False,False,42.5,Markdown,"{'trend': 40.0, 'momentum': 32.3, 'flow': 33.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-9.4,5.0,,0.059,0.16082,0.03372,312401756160.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -5.4% (반등?)', 'cls': 'neutral'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 34, 'wyckoff': 10, 'stochastic': 10.25752835675081, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(25.9)}",+0.00%,0.5,0,0,False,False
105560.KS,KB금융,"155,600원",155600.0,-0.26,55.0,46.4,False,False,False,49.7,Markdown,"{'trend': 40.0, 'momentum': 57.5, 'flow': 21.0, 'volatility': 93, 'structure': 15.0, 'momentum_quality': 40.1, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),True,하락,하단,데드크로스 진행,-1.4,0.0,0.115,6.874,,0.08885,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 46, 'wyckoff': 10, 'stochastic': 57.503456916031155, 'obv': 25, 'bollinger': 100, 'momentum_quality': 40.1, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(42.0)}",+0.00%,0.5,0,0,False,False
000150.KS,두산,"1,614,000원",1614000.0,-5.23,53.3,59.1,False,False,False,57.7,Accumulation,"{'trend': 100, 'momentum': 57.8, 'flow': 26.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 77.4, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,2.0,5.0,,0.094,0.1719,0.039920002,301844365312.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -5.2% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}]","{'mfc': 59, 'wyckoff': 100, 'stochastic': 38.1139278051552, 'obv': 25, 'bollinger': 0, 'momentum_quality': 77.4, 'regime_score': 50, 'rr_score': 92.4, 'base_tech': np.float64(57.9)}",N/A,,0,0,False,False
005490.KS,POSCO홀딩스,"467,500원",467500.0,-3.91,52.5,67.6,False,False,False,56.9,Markup,"{'trend': 100, 'momentum': 57.4, 'flow': 53.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),False,하락,상단,정배열,2.6,5.0,0.546,0.025,0.07661,0.03949,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -3.9% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}]","{'mfc': 68, 'wyckoff': 80, 'stochastic': 37.649305663330495, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 92.8, 'base_tech': np.float64(60.6)}",N/A,,0,0,False,False
010120.KS,LS ELECTRIC,"259,000원",259000.0,-7.5,51.4,58.6,False,False,False,55.8,Accumulation,"{'trend': 100, 'momentum': 60.3, 'flow': 27.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 73.8, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,1.4,5.0,0.33,0.121,0.21172,0.08438,8970531840.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -7.5% (반등?)', 'cls': 'neutral'}]","{'mfc': 59, 'wyckoff': 100, 'stochastic': 24.757629121146163, 'obv': 25, 'bollinger': 0, 'momentum_quality': 73.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(55.6)}",N/A,,0,0,False,False
298040.KS,효성중공업,"3,745,000원",3745000.0,-6.96,50.6,57.6,True,False,False,51.8,Accumulation,"{'trend': 100, 'momentum': 46.7, 'flow': 45.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 17.1, 'insider': 50.0}",2.0,,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,하단,정배열,-1.5,5.0,0.922,0.109,0.20988001,0.12913999,193820049408.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -7.0% (반등?)', 'cls': 'neutral'}, {'text': '💎 품절주 (Low Float)', 'cls': 'positive'}]","{'mfc': 58, 'wyckoff': 100, 'stochastic': 23.368722365440835, 'obv': 25, 'bollinger': 100, 'momentum_quality': 17.1, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(54.5)}",N/A,,0,0,False,False
017670.KS,SK텔레콤,"101,300원",101300.0,-1.36,48.8,69.2,False,False,False,60.1,Markup,"{'trend': 100, 'momentum': 60.0, 'flow': 53.0, 'volatility': 73, 'structure': 65.0, 'momentum_quality': 61.8, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,3.0,0.0,-0.115,-0.014,0.70408994,0.1224,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 69, 'wyckoff': 80, 'stochastic': 45.015777395295444, 'obv': 75, 'bollinger': 0, 'momentum_quality': 61.8, 'regime_score': 50, 'rr_score': 88.2, 'base_tech': np.float64(62.3)}",N/A,,0,0,False,False
267260.KS,HD현대일렉트릭,"1,179,000원",1179000.0,-6.95,48.4,53.3,False,False,False,48.6,Accumulation,"{'trend': 100, 'momentum': 44.1, 'flow': 27.0, 'volatility': 18, 'structure': 75.0, 'momentum_quality': 18.8, 'insider': 50.0}",2.0,,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,하단,정배열,-4.6,5.0,0.896,0.426,0.34030998,0.2759,679459684352.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -6.9% (반등?)', 'cls': 'neutral'}]","{'mfc': 53, 'wyckoff': 100, 'stochastic': 10.815931668893235, 'obv': 25, 'bollinger': 100, 'momentum_quality': 18.8, 'regime_score': 50, 'rr_score': 88.7, 'base_tech': np.float64(51.8)}",N/A,,0,0,False,False
066570.KS,LG전자,"240,500원",240500.0,10.83,37.1,60.9,False,False,False,89.3,Distribution,"{'trend': 100, 'momentum': 39.8, 'flow': 78.0, 'volatility': 3, 'structure': 30.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Underweight,"매도 우위 (현금화 - 극단적 과열, 차익실현 필수)",False,상승,상단 돌파,정배열,58.8,10.0,0.258,0.043,0.23743,0.070539996,,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': '⚡ 갭업 +10.8%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 이격도 과다', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 61, 'wyckoff': 30, 'stochastic': 47.05936738306782, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 40, 'rr_score': 90.2, 'base_tech': np.float64(56.4)}",N/A,,0,0,False,False
068270.KS,셀트리온,"188,800원",188800.0,-3.23,35.8,38.6,False,False,False,40.1,Markdown,"{'trend': 48.0, 'momentum': 39.8, 'flow': 13.0, 'volatility': 68, 'structure': 15.0, 'momentum_quality': 25.2, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,혼합,-5.9,5.0,1.233,0.251,0.59268004,0.35382,171784798208.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -3.2% (반등?)', 'cls': 'neutral'}]","{'mfc': 39, 'wyckoff': 10, 'stochastic': 49.19922845519907, 'obv': 25, 'bollinger': 100, 'momentum_quality': 25.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(36.0)}",N/A,,0,0,False,False
055550.KS,신한지주,"95,100원",95100.0,-1.76,35.3,43.9,False,False,False,44.4,Distribution,"{'trend': 45.0, 'momentum': 49.9, 'flow': 21.0, 'volatility': 93, 'structure': 20.0, 'momentum_quality': 24.8, 'insider': 50.0}",2.0,,0.0,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),True,하락,하단 이탈,데드크로스 진행,-3.1,0.0,0.09,0.066,,0.5145,,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}]","{'mfc': 44, 'wyckoff': 30, 'stochastic': 51.65520388378751, 'obv': 25, 'bollinger': 100, 'momentum_quality': 24.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(41.7)}",N/A,,0,0,False,False
316140.KS,우리금융지주,"31,250원",31250.0,-1.73,34.3,39.4,False,False,False,37.2,Markdown,"{'trend': 55.0, 'momentum': 46.6, 'flow': 7.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 46.8, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,혼합,-6.5,0.0,-0.021,-0.027,,0.31311,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 39, 'wyckoff': 10, 'stochastic': 56.73680057821339, 'obv': 25, 'bollinger': 100, 'momentum_quality': 46.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(40.4)}",N/A,,0,0,False,False
086790.KS,하나금융지주,"119,000원",119000.0,-5.93,33.7,39.6,False,False,False,45.9,Markdown,"{'trend': 45.0, 'momentum': 43.9, 'flow': 21.0, 'volatility': 68, 'structure': 15.0, 'momentum_quality': 22.0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-3.7,5.0,0.109,0.829,,0.3037,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -5.9% (반등?)', 'cls': 'neutral'}]","{'mfc': 40, 'wyckoff': 10, 'stochastic': 27.98200561372532, 'obv': 25, 'bollinger': 100, 'momentum_quality': 22.0, 'regime_score': 50, 'rr_score': 85.9, 'base_tech': np.float64(33.3)}",N/A,,0,0,False,False
