ticker,name,price,close_raw,sector,industry,change_pct,rec_score,mfc_score,held_percent_insiders,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,adl_trend,adl_val,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,audit_info,ai_prediction,actionScore,recommendation,predictedResult,ai_confidence,gap_pct,volume_surge,volume_surge_projected,near_52w_high,premarket_active
000150.KS,DOOSAN,"1,274,000원",1274000.0,Industrials,Conglomerates,8.24,71.1,59.0,0.41245,False,False,False,51.4,Accumulation,"{'trend': 68.0, 'momentum': 79.8, 'flow': 52.0, 'volatility': 3, 'structure': 75.0, 'momentum_quality': 75.6, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),True,상승,상단,골든크로스 진행,8.2,10.0,상승,-5675.841250373087,0.654,0.177,0.17668,0.06722,660197474304.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 59, 'wyckoff': 100, 'stochastic': 59.18758145342956, 'obv': 75, 'bollinger': 0, 'momentum_quality': 75.6, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(66.1)}","{'base_tech_score': np.float64(66.1), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -18.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,71.1,BUY,+0.00%,0.5,8.24,0.31,0.51,False,False
064350.KS,HYUNDAI ROTEM,"144,900원",144900.0,Industrials,Railroads,2.48,71.1,57.7,0.33769,False,False,False,45.8,Accumulation,"{'trend': 55.0, 'momentum': 70.9, 'flow': 40.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 90.4, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,상승,상단,골든크로스 진행,0.6,10.0,하락,-12889161.703934709,-0.023,0.133,0.19083,0.14471,,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 58, 'wyckoff': 100, 'stochastic': 46.846596178816554, 'obv': 75, 'bollinger': 0, 'momentum_quality': 90.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(66.4)}","{'base_tech_score': np.float64(66.4), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -3.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,71.1,BUY,+0.00%,0.5,2.48,0.27,0.43,False,False
042700.KS,HANMISemi,"217,000원",217000.0,Technology,Semiconductor Equipment & Materials,1.88,70.5,51.4,0.55786,False,False,False,50.2,Accumulation,"{'trend': 5, 'momentum': 83.4, 'flow': 84.0, 'volatility': 3, 'structure': 65.0, 'momentum_quality': 74.7, 'insider': 50.0}",2.0,,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",True,상승,상단,역배열,4.2,10.0,상승,12471576.273891574,-0.652,-0.655,0.55638003,0.16613,81983864832.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 EPS 급락(-65%)', 'cls': 'negative'}, {'text': '🚨 매출 강하락(-66%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 51, 'wyckoff': 100, 'stochastic': 86.2933191721072, 'obv': 75, 'bollinger': 0, 'momentum_quality': 74.7, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(66.6)}","{'base_tech_score': np.float64(66.6), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 35.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,70.5,BUY,+0.00%,0.5,2.0,0.29,0.48,False,False
373220.KS,LG Energy Solution,"362,000원",362000.0,Industrials,Electrical Equipment & Parts,2.12,70.5,62.0,0.79714996,False,False,False,55.9,Markup,"{'trend': 55.0, 'momentum': 76.2, 'flow': 84.0, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 74.9, 'insider': 50.0}",2.0,,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),False,상승,상단,골든크로스 진행,8.6,10.0,상승,-1515917.4361551031,,-0.025,0.17038,-0.031689998,-8243463585792.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 62, 'wyckoff': 80, 'stochastic': 42.28743860251637, 'obv': 75, 'bollinger': 0, 'momentum_quality': 74.9, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(61.4)}","{'base_tech_score': np.float64(61.4), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 13.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,70.5,BUY,+0.00%,0.5,2.26,0.33,0.53,False,False
034730.KS,SK,"546,000원",546000.0,Industrials,Conglomerates,4.2,69.8,52.3,0.25402,False,False,False,47.0,Accumulation,"{'trend': 40.0, 'momentum': 69.9, 'flow': 60.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 12.8, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),True,상승,하단,혼합,-2.1,10.0,상승,-1542768.570325169,0.439,0.189,0.10099,0.097799994,4269739343872.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 52, 'wyckoff': 100, 'stochastic': 61.335326357747874, 'obv': 75, 'bollinger': 100, 'momentum_quality': 12.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(62.6)}","{'base_tech_score': np.float64(62.6), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -18.0, 'macd_reversal_bonus': 5.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 8.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,69.8,BUY,+0.00%,0.5,4.2,0.26,0.42,False,False
329180.KS,HD HYUNDAI HEAVY INDUSTRIES,"497,500원",497500.0,Industrials,Aerospace & Defense,0.12,69.6,66.7,0.69276,False,False,False,48.8,Accumulation,"{'trend': 63.0, 'momentum': 69.1, 'flow': 89.0, 'volatility': 43, 'structure': 75.0, 'momentum_quality': 72.4, 'insider': 50.0}",2.0,,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,상승,상단,골든크로스 진행,4.7,0.0,상승,-486717.1214226509,1.722,0.548,0.17803,0.15303001,1406698127360.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 67, 'wyckoff': 100, 'stochastic': 37.80644473379503, 'obv': 75, 'bollinger': 0, 'momentum_quality': 72.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(65.7)}","{'base_tech_score': np.float64(65.7), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -25.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,0.12,0.46,0.75,False,False
047810.KS,KOREA AEROSPACE,"139,900원",139900.0,Industrials,Aerospace & Defense,3.25,69.2,56.3,0.3967,False,False,False,47.9,Accumulation,"{'trend': 63.0, 'momentum': 61.3, 'flow': 64.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 23.6, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,상승,하단,골든크로스 진행,-1.9,10.0,하락,-8156038.519292793,0.397,0.563,0.14119,0.06145,-1364682997760.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 56, 'wyckoff': 100, 'stochastic': 28.142076502732216, 'obv': 75, 'bollinger': 100, 'momentum_quality': 23.6, 'regime_score': 50, 'rr_score': 92.2, 'base_tech': np.float64(61.6)}","{'base_tech_score': np.float64(61.6), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -10.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,69.2,BUY,+0.00%,0.5,3.25,0.36,0.59,False,False
298040.KS,HYOSUNG HEAVY,"2,905,000원",2905000.0,Industrials,Electrical Equipment & Parts,2.61,69.0,52.7,0.43991002,True,False,False,52.5,Accumulation,"{'trend': 68.0, 'momentum': 81.9, 'flow': 0, 'volatility': 3, 'structure': 75.0, 'momentum_quality': 84.0, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),True,하락,상단,골든크로스 진행,10.4,10.0,하락,-597912.952626416,-0.146,0.262,0.21256,0.09866,762905362432.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '💎 품절주 (Low Float)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 53, 'wyckoff': 100, 'stochastic': 56.11474813602474, 'obv': 25, 'bollinger': 0, 'momentum_quality': 84.0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(58.8)}","{'base_tech_score': np.float64(58.8), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -10.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,2.58,0.28,0.46,False,False
005490.KS,POSCO Holdings,"325,500원",325500.0,Basic Materials,Steel,-0.31,65.2,66.1,3.0000001e-05,False,False,False,52.1,Accumulation,"{'trend': 55.0, 'momentum': 70.9, 'flow': 92.0, 'volatility': 53, 'structure': 75.0, 'momentum_quality': 70.4, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,상승,상단,골든크로스 진행,4.0,0.0,상승,-2319143.1639425377,2.856,0.097,0.07862,0.042529996,,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}]","{'mfc': 66, 'wyckoff': 100, 'stochastic': 38.32437275985665, 'obv': 75, 'bollinger': 0, 'momentum_quality': 70.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(65.3)}","{'base_tech_score': np.float64(65.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -15.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-0.31,0.23,0.38,False,False
267250.KS,HD HYUNDAI,"228,000원",228000.0,Energy,Oil & Gas Refining & Marketing,2.15,62.7,67.1,0.37120998,False,False,False,58.8,Markup,"{'trend': 68.0, 'momentum': 84.0, 'flow': 72.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 81.5, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,골든크로스 진행,9.1,0.0,상승,-1906884.8373077554,2.564,0.147,0.1593,0.14466,2783919472640.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}]","{'mfc': 67, 'wyckoff': 80, 'stochastic': 56.470792959506326, 'obv': 75, 'bollinger': 0, 'momentum_quality': 81.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(65.9)}","{'base_tech_score': np.float64(65.9), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -18.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,1.93,0.41,0.68,False,False
207940.KS,SAMSUNG BIOLOGICS,"1,569,000원",1569000.0,Healthcare,Biotechnology,-2.49,62.6,69.1,0.74373,False,False,False,59.5,Markup,"{'trend': 65.0, 'momentum': 74.9, 'flow': 97.0, 'volatility': 53, 'structure': 80.0, 'momentum_quality': 64.9, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,혼합,6.1,5.0,상승,-607919.8123224189,0.249,0.258,0.54861,0.46196997,1116873818112.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 69, 'wyckoff': 80, 'stochastic': 47.155117626005065, 'obv': 75, 'bollinger': 0, 'momentum_quality': 64.9, 'regime_score': 50, 'rr_score': 60.8, 'base_tech': np.float64(63.0)}","{'base_tech_score': np.float64(63.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': -15.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,62.6,BUY,+0.00%,0.5,-2.55,0.55,0.89,False,False
000720.KS,HyundaiEng&Const,"114,500원",114500.0,Industrials,Engineering & Construction,1.96,62.3,67.1,0.34928,False,False,False,56.3,Markup,"{'trend': 63.0, 'momentum': 83.1, 'flow': 92.0, 'volatility': 3, 'structure': 80.0, 'momentum_quality': 98.2, 'insider': 50.0}",2.0,,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,상단,골든크로스 진행,13.1,0.0,상승,-6649799.942274279,0.441,-0.158,0.06598,0.030580001,-1391086927872.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '⚠️ 매출 감소(-16%)', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 67, 'wyckoff': 80, 'stochastic': 53.119270895158195, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(68.0)}","{'base_tech_score': np.float64(68.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -2.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,62.3,BUY,+0.00%,0.5,1.96,0.28,0.46,False,False
010950.KS,S-Oil,"142,800원",142800.0,Energy,Oil & Gas Refining & Marketing,0.85,61.7,77.7,0.63437,False,False,False,60.3,Markup,"{'trend': 100, 'momentum': 98.8, 'flow': 84.0, 'volatility': 43, 'structure': 65.0, 'momentum_quality': 82.8, 'insider': 50.0}",2.0,,0.0,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단,정배열,4.9,0.0,상승,1322746.5252800994,,0.409,1.0,0.08507,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔄 MACD 반전', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🎯 시그널 컨플루언스 (3)', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 78, 'wyckoff': 80, 'stochastic': 70.4004817825956, 'obv': 75, 'bollinger': 0, 'momentum_quality': 82.8, 'regime_score': 50, 'rr_score': 75.9, 'base_tech': np.float64(71.5)}","{'base_tech_score': np.float64(71.5), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -10.0, 'macd_reversal_bonus': 5.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 8.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",+0.00%,61.7,BUY,+0.00%,0.5,0.92,0.38,0.62,False,False
079550.KS,LIG Defense&Aerospace,"767,000원",767000.0,Industrials,Aerospace & Defense,0.92,61.4,60.8,0.38371,False,False,False,52.1,Accumulation,"{'trend': 63.0, 'momentum': 81.8, 'flow': 44.0, 'volatility': 43, 'structure': 75.0, 'momentum_quality': 84.0, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),True,하락,상단,골든크로스 진행,5.9,0.0,상승,-3464871.2010339294,0.699,0.287,0.16256,0.14649999,-1187668164608.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 61, 'wyckoff': 100, 'stochastic': 57.615430258872884, 'obv': 25, 'bollinger': 0, 'momentum_quality': 84.0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(61.8)}","{'base_tech_score': np.float64(61.8), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -20.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,0.92,0.26,0.42,False,False
009150.KS,SamsungElecMech,"1,334,000원",1334000.0,Technology,Electronic Components,5.71,58.6,53.2,0.23702,False,False,False,49.3,Accumulation,"{'trend': 73.0, 'momentum': 75.4, 'flow': 5.0, 'volatility': 3, 'structure': 75.0, 'momentum_quality': 77.0, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),True,하락,상단,골든크로스 진행,6.8,10.0,하락,10910167.1099561,,,0.21327,0.08744001,,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 53, 'wyckoff': 100, 'stochastic': 58.78132573234122, 'obv': 25, 'bollinger': 0, 'momentum_quality': 77.0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(58.2)}","{'base_tech_score': np.float64(58.2), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 0.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,5.86,0.39,0.64,False,False
