ticker,name,price,close_raw,change_pct,rec_score,mfc_score,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,ai_prediction,ai_confidence,gap_pct,volume_surge,near_52w_high,premarket_active
006800.KS,미래에셋증권,"70,500원",70500.0,0.86,53.7,58.0,False,False,False,49.5,Accumulation,"{'trend': 100, 'momentum': 54.0, 'flow': 15.0, 'volatility': 43, 'structure': 75.0, 'momentum_quality': 70.8, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,하단,정배열,-1.6,0.0,1.092,0.793,0.95739,0.33001,,"[{'text': '매집 구간', 'cls': 'positive'}]","{'mfc': 58, 'wyckoff': 100, 'stochastic': 38.936988936988925, 'obv': 25, 'bollinger': 100, 'momentum_quality': 70.8, 'regime_score': 50, 'rr_score': 79.9, 'base_tech': np.float64(64.6)}",N/A,,0,0,False,False
000150.KS,두산,"1,593,000원",1593000.0,-1.3,52.9,59.6,False,False,False,55.7,Accumulation,"{'trend': 100, 'momentum': 55.0, 'flow': 33.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 70.5, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,하단,정배열,-0.2,0.0,,0.094,0.1719,0.039920002,301844365312.0,"[{'text': '매집 구간', 'cls': 'positive'}]","{'mfc': 60, 'wyckoff': 100, 'stochastic': 26.107423088681845, 'obv': 25, 'bollinger': 100, 'momentum_quality': 70.5, 'regime_score': 50, 'rr_score': 93.3, 'base_tech': np.float64(63.6)}",N/A,,0,0,False,False
017670.KS,SK텔레콤,"100,500원",100500.0,-0.79,50.8,70.5,False,False,False,58.5,Markup,"{'trend': 100, 'momentum': 56.7, 'flow': 53.0, 'volatility': 73, 'structure': 80.0, 'momentum_quality': 63.5, 'insider': 50.0}",2.0,,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),False,상승,상단,정배열,2.0,0.0,-0.115,-0.014,0.70408994,0.1224,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 70, 'wyckoff': 80, 'stochastic': 28.7483266398929, 'obv': 75, 'bollinger': 0, 'momentum_quality': 63.5, 'regime_score': 50, 'rr_score': 85.5, 'base_tech': np.float64(61.0)}",N/A,,0,0,False,False
034020.KS,두산에너빌리티,"112,100원",112100.0,1.17,50.7,31.4,False,False,False,44.1,Markdown,"{'trend': 30.0, 'momentum': 38.6, 'flow': 27.0, 'volatility': 43, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-8.4,0.0,,0.059,0.16082,0.03372,312401756160.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '📉 AI 예상: +0.0%', 'cls': 'negative'}]","{'mfc': 31, 'wyckoff': 10, 'stochastic': 35.318875024757375, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.0)}",+0.00%,0.5,0,0,False,False
034730.KS,SK,"530,000원",530000.0,5.37,48.6,68.6,False,False,False,66.5,Accumulation,"{'trend': 100, 'momentum': 84.4, 'flow': 45.0, 'volatility': 23, 'structure': 60.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,13.9,10.0,,0.012,0.07779,0.00959,2687812239360.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚡ 갭업 +5.4%', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 69, 'wyckoff': 100, 'stochastic': 37.08941967006487, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 77.3, 'base_tech': np.float64(64.5)}",N/A,,0,0,False,False
005490.KS,POSCO홀딩스,"463,000원",463000.0,-0.96,44.4,62.0,False,False,False,55.4,Accumulation,"{'trend': 100, 'momentum': 52.9, 'flow': 47.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 38.2, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,0.5,0.0,0.546,0.025,0.07661,0.03949,,"[{'text': '매집 구간', 'cls': 'positive'}]","{'mfc': 62, 'wyckoff': 100, 'stochastic': 38.26285327726499, 'obv': 25, 'bollinger': 0, 'momentum_quality': 38.2, 'regime_score': 50, 'rr_score': 90.9, 'base_tech': np.float64(53.0)}",N/A,,0,0,False,False
066570.KS,LG전자,"217,000원",217000.0,-9.77,39.9,68.3,False,False,False,73.8,Markup,"{'trend': 100, 'momentum': 50.9, 'flow': 73.0, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),False,상승,상단,정배열,39.1,5.0,0.258,0.043,0.23743,0.070539996,,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -9.8% (반등?)', 'cls': 'neutral'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 이격도 과다', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}]","{'mfc': 68, 'wyckoff': 80, 'stochastic': 31.973124357698772, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 98.6, 'base_tech': np.float64(66.1)}",N/A,,0,0,False,False
010120.KS,LS ELECTRIC,"253,500원",253500.0,-2.12,35.5,55.9,False,False,False,53.5,Accumulation,"{'trend': 100, 'momentum': 51.8, 'flow': 33.0, 'volatility': 23, 'structure': 75.0, 'momentum_quality': 26.7, 'insider': 50.0}",2.0,,0.0,Tactical Hold,매도 우위 (하방 경계 - 바닥 탐색 진행 중),False,하락,하단,정배열,-2.0,5.0,0.33,0.121,0.21172,0.08438,8970531840.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -2.1% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 56, 'wyckoff': 100, 'stochastic': 14.999633889568003, 'obv': 25, 'bollinger': 100, 'momentum_quality': 26.7, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(54.4)}",N/A,,0,0,False,False
316140.KS,우리금융지주,"30,650원",30650.0,-1.92,32.5,38.0,False,False,False,34.1,Markdown,"{'trend': 55.0, 'momentum': 42.6, 'flow': 7.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 33.5, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,혼합,-7.6,0.0,-0.02,0.059,,0.31714,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 38, 'wyckoff': 10, 'stochastic': 58.36248010575126, 'obv': 25, 'bollinger': 100, 'momentum_quality': 33.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(38.1)}",N/A,,0,0,False,False
068270.KS,셀트리온,"183,200원",183200.0,-2.97,31.7,36.3,False,False,False,36.3,Markdown,"{'trend': 48.0, 'momentum': 33.6, 'flow': 13.0, 'volatility': 68, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,혼합,-8.1,5.0,1.233,0.251,0.59268004,0.35382,171784798208.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -3.0% (반등?)', 'cls': 'neutral'}]","{'mfc': 36, 'wyckoff': 10, 'stochastic': 45.22155942036504, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(30.9)}",N/A,,0,0,False,False
298040.KS,효성중공업,"3,730,000원",3730000.0,-0.4,31.5,56.5,True,False,False,51.4,Accumulation,"{'trend': 100, 'momentum': 44.0, 'flow': 39.0, 'volatility': 18, 'structure': 75.0, 'momentum_quality': 36.1, 'insider': 50.0}",2.0,,0.0,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,하단,정배열,-2.8,0.0,0.922,0.109,0.20988001,0.12913999,193820049408.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '💎 품절주 (Low Float)', 'cls': 'positive'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 56, 'wyckoff': 100, 'stochastic': 11.480141981121932, 'obv': 25, 'bollinger': 100, 'momentum_quality': 36.1, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(55.6)}",N/A,,0,0,False,False
267260.KS,HD현대일렉트릭,"1,147,000원",1147000.0,-2.71,31.3,33.1,False,False,False,45.7,Markdown,"{'trend': 30.0, 'momentum': 42.9, 'flow': 27.0, 'volatility': 23, 'structure': 15.0, 'momentum_quality': 30.7, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-7.5,5.0,0.896,0.426,0.34030998,0.2759,679459684352.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.7% (반등?)', 'cls': 'neutral'}]","{'mfc': 33, 'wyckoff': 10, 'stochastic': 11.66787415583346, 'obv': 25, 'bollinger': 100, 'momentum_quality': 30.7, 'regime_score': 50, 'rr_score': 97.1, 'base_tech': np.float64(30.4)}",N/A,,0,0,False,False
086790.KS,하나금융지주,"114,200원",114200.0,-4.03,30.3,33.0,False,False,False,39.4,Markdown,"{'trend': 30.0, 'momentum': 33.2, 'flow': 13.0, 'volatility': 68, 'structure': 15.0, 'momentum_quality': 17.2, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,데드크로스 진행,-7.3,5.0,0.109,0.829,,0.3037,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -4.0% (반등?)', 'cls': 'neutral'}]","{'mfc': 33, 'wyckoff': 10, 'stochastic': 17.930038069074683, 'obv': 25, 'bollinger': 100, 'momentum_quality': 17.2, 'regime_score': 50, 'rr_score': 96.1, 'base_tech': np.float64(29.1)}",N/A,,0,0,False,False
012330.KS,현대모비스,"571,000원",571000.0,-9.22,29.8,63.1,False,False,False,63.1,Accumulation,"{'trend': 100, 'momentum': 82.4, 'flow': 13.0, 'volatility': 23, 'structure': 60.0, 'momentum_quality': 100, 'insider': 50.0}",2.0,,0.0,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단,정배열,16.8,5.0,-0.403,0.047,0.14446999,0.06044,1096699871232.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🔻 갭다운 -9.2% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ EPS 감소(-40%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 63, 'wyckoff': 100, 'stochastic': 34.37054128577504, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 82.7, 'base_tech': np.float64(62.2)}",N/A,,0,0,False,False
015760.KS,한국전력,"37,650원",37650.0,-2.84,29.6,25.5,False,False,False,25.5,Markdown,"{'trend': 5, 'momentum': 30.5, 'flow': 7.0, 'volatility': 48, 'structure': 20.0, 'momentum_quality': 3.5, 'insider': 50.0}",2.0,,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단 이탈,역배열,-13.9,5.0,0.303,0.007,0.16978,0.082320005,4298089431040.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.8% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}]","{'mfc': 26, 'wyckoff': 10, 'stochastic': 50.50139943883162, 'obv': 25, 'bollinger': 100, 'momentum_quality': 3.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.3)}",N/A,,0,0,False,False
